y,cost
-785.2586248786503,628.8179983539461
-919.7329339902265,592.7202263646659
-815.8112316656483,757.7047419896729
-691.6750511090039,779.378727081326
-497.02145366163927,1013.0223440905783
-806.3897690595159,621.7548662424502
-775.0312404238324,740.3693707702481
-890.7814732919333,493.1076231723783
-654.6482880889871,934.1324165527295
-440.27510124601986,739.5686617221049
-935.0494008386486,723.0764927507265
-1187.9972576095781,647.0899348658726
-1081.3145442684797,833.1407587910049
-490.5958350835331,1167.209374478124
-895.7322548902738,792.3970523283043
-1201.2610135508835,545.510230674175
-903.122251740804,491.8577443804179
-956.4236722754025,514.4810063068103
-735.64605667011,419.586171586478
-209.87781831901987,748.0536610563863
