y,cost
-506.9499810576439,825.556094478395
-1265.4919711663738,120.25261308402423
-971.521694020817,247.1816482998604
-798.765269802575,509.4536269920696
-578.7409052284573,445.2182159175452
-527.7693794716972,604.111209189398
-891.390780793254,570.7044563758026
-1121.4710639477512,446.59425517439075
-1410.6472028742708,38.718726949102745
-1085.2807376816759,273.3552830263804
-733.4631441982096,683.240627136773
-910.9476080623522,789.6612465713043
-1081.2675831507536,305.7721213820759
-967.7031322698836,140.8302462489545
-1077.962545919562,215.06809101589693
-922.6884226645161,782.8348255815222
-766.2877778993864,726.7128538038742
-579.9788999792652,202.36996727584088
-1322.2461975445208,456.7613740097151
-1173.3510899001499,394.12550172673565
