x1,x2,x3,x4
-8.518078593912415,-5.624714984318818,-3.430001832164016,-8.665228495025737
-3.8294645995523102,2.1653497468169807,0.013766627085017193,-2.7085153220921976
-0.21673423927419574,7.589302248021916,3.677134826597497,0.747803700381251
2.9954675411385416,3.0110429584944107,0.5012754285202661,-7.453781266747457
-4.0294618916186025,5.658004700842215,5.101474573027391,-4.501723967757519
8.7987987987988,-9.71971971971972,-9.85985985985986,3.133133133133132
-9.31931931931932,9.81981981981982,-8.85885885885886,8.518518518518519
8.358358358358359,-7.5575575575575575,-5.075075075075075,-9.4994994994995
-6.756756756756756,-7.857857857857858,9.55955955955956,-8.97897897897898
-7.4974974974974975,6.676676676676678,-8.97897897897898,-8.198198198198199
-9.67967967967968,-9.73973973973974,-1.431431431431431,6.636636636636638
-8.518078593912415,-5.624714984318818,-3.430001832164016,-8.665228495025737
-3.8294645995523102,2.1653497468169807,0.013766627085017193,-2.7085153220921976
-0.21673423927419574,7.589302248021916,3.677134826597497,0.747803700381251
2.9954675411385416,3.0110429584944107,0.5012754285202661,-7.453781266747457
-4.0294618916186025,5.658004700842215,5.101474573027391,-4.501723967757519
8.7987987987988,-9.71971971971972,-9.85985985985986,3.133133133133132
-9.31931931931932,9.81981981981982,-8.85885885885886,8.518518518518519
8.358358358358359,-7.5575575575575575,-5.075075075075075,-9.4994994994995
-6.756756756756756,-7.857857857857858,9.55955955955956,-8.97897897897898
-7.4974974974974975,6.676676676676678,-8.97897897897898,-8.198198198198199
-9.67967967967968,-9.73973973973974,-1.431431431431431,6.636636636636638
