y,cost
-16.61856164405138,68.25360523575075
-10.724862263516686,226.59761881136046
-8.048490661102065,268.24802411473013
-6.502011224210778,220.18026002826184
-14.652528445575259,106.82808771398253
-28.449897218041386,68.6497506020821
-15.463169894683631,55.81471386238236
-14.116369094521108,44.883782931451435
-15.181545265908047,261.42031946798795
-12.600615309896195,124.86596681829829
-12.909420727787818,285.18628713861864
-12.795452086962749,211.79289374522523
-19.168674927772205,308.60971056204204
-16.61856164405138,68.25360523575075
-10.724862263516686,226.59761881136046
-8.048490661102065,268.24802411473013
-6.502011224210778,220.18026002826184
-14.652528445575259,106.82808771398253
-28.449897218041386,68.6497506020821
-15.463169894683631,55.81471386238236
-14.116369094521108,44.883782931451435
-15.181545265908047,261.42031946798795
-12.600615309896195,124.86596681829829
-12.909420727787818,285.18628713861864
-12.795452086962749,211.79289374522523
-19.168674927772205,308.60971056204204
