y,cost
-5.2099940801097775,214.95979216463195
-7.550336562885821,129.4615785891824
-5.838119880750267,206.07768304538791
-18.351282607378376,214.3264376807833
-17.97632275197237,172.41732964767382
-4.2378245127770535,162.53575288146547
-10.733838199409071,266.31953666524925
-26.694265857777815,225.27205492634238
-14.9640017152336,108.72193906765165
-28.400325739138985,282.44923210351953
-24.062572390269594,295.14836549407806
-5.2099940801097775,214.95979216463195
-7.550336562885821,129.4615785891824
-5.838119880750267,206.07768304538791
-18.351282607378376,214.3264376807833
-17.97632275197237,172.41732964767382
-4.2378245127770535,162.53575288146547
-10.733838199409071,266.31953666524925
-26.694265857777815,225.27205492634238
-14.9640017152336,108.72193906765165
-28.400325739138985,282.44923210351953
-24.062572390269594,295.14836549407806
