y,cost
-9.721018861848185,146.9238686097295
-9.376851147822306,301.79066918738096
-16.411420260478717,277.43101290435953
-11.587034073386068,93.72235894743824
-12.947817827522194,238.26442791054836
-15.553978741879792,61.823015822807804
-13.758775326068777,65.72691972671171
-26.099959131622953,78.2194122192042
-10.043162588916553,60.78197478176676
-11.837362123827303,66.76796076775275
-20.998084219045058,54.53572853552052
-11.482954881088837,62.603796603588584
-16.208409653347776,58.43963243942442
-11.948214255935797,72.49368649347846
-11.84034009716397,87.06826106805306
-8.633223875742233,98.51971251950451
-14.494901139773384,149.5307235305155
-16.449537707743293,108.4096024093944
-11.925897917180425,125.06625906605105
-5.242565085653734,94.87606887586087
-21.08771034728867,84.98617898597098
-9.721018861848185,146.9238686097295
-9.376851147822306,301.79066918738096
-16.411420260478717,277.43101290435953
-11.587034073386068,93.72235894743824
-12.947817827522194,238.26442791054836
-15.553978741879792,61.823015822807804
-13.758775326068777,65.72691972671171
-26.099959131622953,78.2194122192042
-10.043162588916553,60.78197478176676
-11.837362123827303,66.76796076775275
-20.998084219045058,54.53572853552052
-11.482954881088837,62.603796603588584
-16.208409653347776,58.43963243942442
-11.948214255935797,72.49368649347846
-11.84034009716397,87.06826106805306
-8.633223875742233,98.51971251950451
-14.494901139773384,149.5307235305155
-16.449537707743293,108.4096024093944
-11.925897917180425,125.06625906605105
-5.242565085653734,94.87606887586087
-21.08771034728867,84.98617898597098
