x1,x2,x3,x4
5.349701091817102,6.0069159354209205,9.882717552574977,-9.940549097271294
-5.397878733459467,6.821501300378149,4.7086191339380585,-7.367235356536363
8.73296675891509,-9.089184872219658,-9.720876700136133,-3.7385253463996033
-2.7517208603527306,0.9051438950957742,-0.7221578849485581,-2.250957663229462
8.74149528676741,0.10465896982512746,-2.563365186622204,2.2413741190304943
-9.35935935935936,-8.7987987987988,7.957957957957959,-6.276276276276276
-8.098098098098099,-6.116116116116116,-6.616616616616617,-9.7997997997998
-7.357357357357357,9.53953953953954,-9.7997997997998,-5.615615615615615
8.63863863863864,8.478478478478479,-8.518518518518519,-8.998998998999
-7.737737737737738,-9.55955955955956,-7.4974974974974975,8.438438438438439
5.349701091817102,6.0069159354209205,9.882717552574977,-9.940549097271294
-5.397878733459467,6.821501300378149,4.7086191339380585,-7.367235356536363
8.73296675891509,-9.089184872219658,-9.720876700136133,-3.7385253463996033
-2.7517208603527306,0.9051438950957742,-0.7221578849485581,-2.250957663229462
8.74149528676741,0.10465896982512746,-2.563365186622204,2.2413741190304943
-9.35935935935936,-8.7987987987988,7.957957957957959,-6.276276276276276
-8.098098098098099,-6.116116116116116,-6.616616616616617,-9.7997997997998
-7.357357357357357,9.53953953953954,-9.7997997997998,-5.615615615615615
8.63863863863864,8.478478478478479,-8.518518518518519,-8.998998998999
-7.737737737737738,-9.55955955955956,-7.4974974974974975,8.438438438438439
