y,cost
-16.27912832805358,264.35891335789796
-5.691946852072013,151.83217749325541
-10.200944190946693,65.12664884658071
-7.839223119532237,111.966193883325
-15.336624054751574,156.63211250284644
-24.29952174734297,251.2461440671712
-18.49447483898888,283.58869076766365
-27.920553385840897,240.67557349660063
-13.483621821038208,222.08718926616214
-14.488648788964634,239.86496704393994
-18.23465031252805,292.2373394163123
-16.27912832805358,264.35891335789796
-5.691946852072013,151.83217749325541
-10.200944190946693,65.12664884658071
-7.839223119532237,111.966193883325
-15.336624054751574,156.63211250284644
-24.29952174734297,251.2461440671712
-18.49447483898888,283.58869076766365
-27.920553385840897,240.67557349660063
-13.483621821038208,222.08718926616214
-14.488648788964634,239.86496704393994
-18.23465031252805,292.2373394163123
