x1,x2,x3,x4
3.227552855380404,5.9674169539433946,7.385534525779946,-1.8368534646020311
-3.491483290115513,6.1341654297783,0.9936967572619508,7.8895421328469375
4.4080120492210755,8.819179606659645,-9.102585227814178,-3.7422340403002985
2.498951881354465,6.487462455582133,-1.2540742211064515,-6.815151466981447
-9.540790790377557,-0.8412823502990907,-1.4356156971587597,5.930484859810326
-7.077077077077076,-7.597597597597598,6.936936936936938,-9.71971971971972
8.498498498498499,-9.71971971971972,-9.83983983983984,-9.53953953953954
-9.77977977977978,-1.411411411411411,-9.57957957957958,-6.396396396396397
-8.65865865865866,8.518518518518519,2.932932932932932,-8.358358358358359
6.936936936936938,-9.7997997997998,-8.598598598598599,6.0560560560560575
-7.077077077077076,-9.53953953953954,-2.8128128128128127,-2.0320320320320313
3.227552855380404,5.9674169539433946,7.385534525779946,-1.8368534646020311
-3.491483290115513,6.1341654297783,0.9936967572619508,7.8895421328469375
4.4080120492210755,8.819179606659645,-9.102585227814178,-3.7422340403002985
2.498951881354465,6.487462455582133,-1.2540742211064515,-6.815151466981447
-9.540790790377557,-0.8412823502990907,-1.4356156971587597,5.930484859810326
-7.077077077077076,-7.597597597597598,6.936936936936938,-9.71971971971972
8.498498498498499,-9.71971971971972,-9.83983983983984,-9.53953953953954
-9.77977977977978,-1.411411411411411,-9.57957957957958,-6.396396396396397
-8.65865865865866,8.518518518518519,2.932932932932932,-8.358358358358359
6.936936936936938,-9.7997997997998,-8.598598598598599,6.0560560560560575
-7.077077077077076,-9.53953953953954,-2.8128128128128127,-2.0320320320320313
