x1,x2,x3,x4
-2.8531799542515763,1.0484006438193525,-0.6853469948091888,7.5086260436003185
9.05965085941392,-5.954079889921973,3.948449236904551,0.4699766687614275
7.185831145335343,-7.979447908797753,3.7553348540344422,-6.561437798785138
-6.945603774427828,-7.599886354865452,3.5605592588951676,-2.9302879297473705
4.1730169150421785,-2.8526996649233194,-7.946475151553671,-3.649329570814639
-9.3993993993994,-7.737737737737738,-9.03903903903904,7.337337337337338
-9.0990990990991,6.416416416416418,-2.9929929929929937,-5.8158158158158155
-8.138138138138139,-8.218218218218219,-8.118118118118119,-7.5575575575575575
-9.47947947947948,9.1991991991992,9.71971971971972,-5.055055055055055
-9.01901901901902,1.1711711711711708,9.43943943943944,2.7927927927927936
-9.95995995995996,6.936936936936938,-5.175175175175175,8.71871871871872
-9.33933933933934,0.3103103103103102,6.916916916916918,-8.578578578578579
-9.65965965965966,-8.158158158158159,1.9119119119119112,7.357357357357358
-8.578578578578579,-1.491491491491491,-5.215215215215215,-0.7507507507507505
-7.4574574574574575,9.51951951951952,3.8338338338338325,3.673673673673674
-6.576576576576576,9.23923923923924,-9.37937937937938,1.4914914914914927
-2.6526526526526526,7.937937937937939,-9.2992992992993,-9.1991991991992
-5.8158158158158155,0.7307307307307305,-9.71971971971972,6.636636636636638
-4.534534534534535,-1.0910910910910907,-0.41041041041041026,-8.198198198198199
-6.856856856856856,-6.536536536536536,9.81981981981982,6.316316316316318
-7.617617617617618,-0.05005005005005003,-9.91991991991992,-7.617617617617618
-2.8531799542515763,1.0484006438193525,-0.6853469948091888,7.5086260436003185
9.05965085941392,-5.954079889921973,3.948449236904551,0.4699766687614275
7.185831145335343,-7.979447908797753,3.7553348540344422,-6.561437798785138
-6.945603774427828,-7.599886354865452,3.5605592588951676,-2.9302879297473705
4.1730169150421785,-2.8526996649233194,-7.946475151553671,-3.649329570814639
-9.3993993993994,-7.737737737737738,-9.03903903903904,7.337337337337338
-9.0990990990991,6.416416416416418,-2.9929929929929937,-5.8158158158158155
-8.138138138138139,-8.218218218218219,-8.118118118118119,-7.5575575575575575
-9.47947947947948,9.1991991991992,9.71971971971972,-5.055055055055055
-9.01901901901902,1.1711711711711708,9.43943943943944,2.7927927927927936
-9.95995995995996,6.936936936936938,-5.175175175175175,8.71871871871872
-9.33933933933934,0.3103103103103102,6.916916916916918,-8.578578578578579
-9.65965965965966,-8.158158158158159,1.9119119119119112,7.357357357357358
-8.578578578578579,-1.491491491491491,-5.215215215215215,-0.7507507507507505
-7.4574574574574575,9.51951951951952,3.8338338338338325,3.673673673673674
-6.576576576576576,9.23923923923924,-9.37937937937938,1.4914914914914927
-2.6526526526526526,7.937937937937939,-9.2992992992993,-9.1991991991992
-5.8158158158158155,0.7307307307307305,-9.71971971971972,6.636636636636638
-4.534534534534535,-1.0910910910910907,-0.41041041041041026,-8.198198198198199
-6.856856856856856,-6.536536536536536,9.81981981981982,6.316316316316318
-7.617617617617618,-0.05005005005005003,-9.91991991991992,-7.617617617617618
