y,cost
-14.080057892772356,169.8218166276104
-18.91040750769829,188.12009917902716
-14.812620354775113,251.02019263796214
-3.5031903948540513,124.61231022446556
-9.539240034141141,251.22487730641785
-18.014637693607483,283.1956342006246
-13.741052041119328,252.92536393035437
-13.432115824576972,235.1475861525766
-17.48812559858306,248.75631775132734
-17.653617588867743,244.27671528170572
-14.080057892772356,169.8218166276104
-18.91040750769829,188.12009917902716
-14.812620354775113,251.02019263796214
-3.5031903948540513,124.61231022446556
-9.539240034141141,251.22487730641785
-18.014637693607483,283.1956342006246
-13.741052041119328,252.92536393035437
-13.432115824576972,235.1475861525766
-17.48812559858306,248.75631775132734
-17.653617588867743,244.27671528170572
