x1,x2
74.45234375671089,-215.7709385493299
483.68976531334135,-151.62398639592578
403.2093967524261,89.39172830621203
-93.66246777837483,-67.90582175472662
469.2456100003358,-34.21971501589252
152.60656427414438,-231.62578871562425
-42.5728059484498,74.86353377648982
-74.75620497169353,-259.0632646579314
317.84037128801674,254.5775750254876
53.581613208462386,299.5320715574869
64.52010705713303,94.10559043254568
166.65495040563803,-239.0680648728034
-417.0067489748546,-412.2291218530793
-114.0578791083351,424.0949936340173
493.931564207673,473.1894267883405
-320.69588916442825,-498.4299330624069
127.64797495830851,386.7744852789658
-226.1497080874915,-352.4376481825594
-243.072911601241,179.05635363710758
243.64099028601095,144.3869273396399
