y,cost
-640.1785016533665,94.67323344519421
-591.6261351582052,86.81187371236116
-914.320599053668,93.94193991299235
-1295.1571428461061,96.39386623773835
-885.5754927196855,73.03451086422601
-1130.591185211544,121.68195268697593
-620.7159496074648,70.87728143548432
-747.3212131596987,21.172103058512427
-967.3593614230208,61.807938794433454
-587.7439619446395,45.07658716697739
-901.5971558501464,40.96654633976891
-615.9961573146328,75.05906745948158
-857.1934907637235,76.65303079566905
-836.7603898105167,135.5402377867286
-926.6023704337713,73.52182371046925
-753.6405032020634,38.89796438473552
-657.8648889802861,77.27043150067689
-578.2078430010688,139.71743830332312
-437.108536087091,68.69062365780181
-639.6576506577103,38.99655162373759
