x1,x2
-87.19635801849859,311.51418222188136
-415.83472748838176,24.24679494160455
-212.4068486796573,383.39737181277417
-275.7472227975261,296.20812535051095
129.6229694219213,64.90826893655583
254.6111081231104,-105.04866630089128
160.5248348860996,-114.28062091157551
45.34935297089703,-243.4120140552962
-443.072670966586,-107.0450836775425
-66.76940724478197,352.3515089345781
-151.78876683912313,143.7681418739287
-177.57056220862034,49.49309854082162
310.4698038493184,-111.27794699289217
-133.29243029769543,-37.58161081914602
448.94288462926113,179.65674001569903
-371.6457933103072,-213.38951470050125
-302.723341631995,-432.1868009012783
-401.25246638782494,479.13881112329454
-56.20404349281216,301.445288974307
106.95693139680941,405.02212385864084
