x1,x2
-384.56989446712663,-121.45328965412983
240.30944769374082,-64.19345704706978
-383.07478720929277,-241.72476802819386
161.5806679023209,-143.24532917146706
-486.62063723964866,-350.4941525614812
470.9175196915829,-377.2720070573771
146.60471511613048,-262.86116125075057
458.91284851002956,322.9209801759574
59.77372408902568,132.34302289148513
158.72852944724912,-250.6606178888432
-353.6241164011955,308.92032076530666
-37.80488780823123,280.73495624189206
-235.4013262096961,-118.57261551711161
291.6618005525331,273.7602728838244
-238.92718656475944,151.41220908273397
-452.6036489728788,-156.75415167165687
246.55314881777122,-464.2660592473409
-257.87085887783655,216.62332779747112
366.5380033944068,-129.58709368902566
-107.57137746770627,163.92019354604713
