y,cost
-101.28154910313067,103.45922544843467
-68.18587570763741,120.00706214618128
-19.804150713222555,144.19792464338872
-62.494632332037604,122.85268383398119
-60.62350638907544,123.78824680546228
-14.077270902591454,147.06136454870426
-16.060375637826706,146.06981218108663
-11.548948148052386,148.3255259259738
-2.7601490107476527,152.71992549462618
-79.70682407033753,114.24658796483124
-165.56334047645106,71.31832976177446
-27.49232521457466,140.35383739271268
-45.91966362802299,131.1401681859885
-49.7222681325203,129.23886593373985
-5.659775057539269,151.27011247123036
-130.0307548440673,89.08462257796634
-19.988794994290092,144.10560250285494
-128.83584407090308,89.68207796454845
-28.521695417997044,139.83915229100148
-7.215526023817931,150.49223698809104
