x1,x2
3.0001876722755014,26.07372634653609
-360.236605970279,301.6140524201136
-78.16850035577852,-273.7403990534662
-237.3066790179335,-588.3965158231831
-1.0818132402037008,512.6978828457386
-246.688170365696,-224.79757614692073
-478.48588125880815,-69.92717854581235
565.0020507376357,-385.68153856223404
-236.62992303229657,266.85025618763814
-351.5761709171961,-338.5488314705
411.00310751439713,-267.2130345948367
415.4997883517415,-280.59740566595974
593.4179088461296,-204.07310529374757
589.0526749391536,-52.52816388795952
-254.78188265295637,-353.08937279729366
398.36566727131526,-529.6628455776977
-93.1597627812431,427.37818569777573
10.986831294807303,-5.778898543132755
-293.38392116163305,61.54541050400769
169.7777435480997,78.74016777125632
