x1,x2
-118.94273534855773,-221.9713150365058
-422.08724321626426,-557.5999899556887
373.4905313323601,-314.74548771844843
-249.95597118005838,-292.0675336747958
252.66858097436545,230.05188786476208
-22.05198292381681,-264.7155789243061
398.4561475020257,-185.7326583030894
-79.30965109316617,126.76661322151847
78.84936365296494,-587.2997491011179
-206.12619500679324,-365.62018929312313
283.60121167477155,432.22616197512366
-460.0290179816783,122.55139868364734
-186.8270145210983,-408.7714842890451
171.60433308609038,514.9697111840796
375.7638937866735,-588.0229334073929
-154.73688001529968,-490.66565013952777
141.85651042099278,-553.2406502511915
161.77508521295806,-52.649298889677425
-538.1278516333552,-152.02973892204994
-315.91361757958623,88.70265805212159
