x1,x2
293.6644121051927,-248.85265097738545
-87.11376556462812,-231.41114186604585
-592.9053062386663,-404.0540624447295
575.3486854882512,-148.90793251693998
218.57906509153622,195.19376464092443
-348.7974416806192,-370.1959002275106
358.2745221431509,469.3576541160087
592.0118799136055,239.01173810875468
-83.56854939073992,218.86081922141557
-336.995093039105,-585.2818322800821
84.11307914953522,-456.1582817575181
-355.423508620083,100.05091442609819
-500.211783052902,-63.24058287682101
-61.667730649065675,-367.10470563219826
156.34943937782577,-398.4663457316156
-548.5497184648436,-160.2948331781493
538.5593492628295,-108.40761820862252
195.6874394558746,117.57899251749825
323.1794079948821,179.16931222056314
66.13921313779974,-311.39299806780645
