y,cost
-101.49727589273843,38.669675434877036
-141.5171202373031,160.61615544735008
-15.993251463322643,72.50108119907688
-108.9592923215686,38.40319251373536
-60.397574125854014,77.70777608890523
-110.05794557947671,136.8213898871651
-105.28609134724643,149.32755792358626
-89.4432179221478,169.20396627191633
-56.95193579652264,139.8291726464014
-31.72164811446425,56.103112927748896
-57.37144767432521,136.5638046750782
-1.797885180343663,89.37338381950651
-26.287463626387545,76.48264836915178
-40.37826160153144,143.9097465510489
-79.72862036033442,40.94336651319354
-138.09152578050643,162.66698769452375
-46.727500541325604,89.48810736959429
-31.013323868610826,63.01064931012186
-106.74130988524821,27.20986345506276
-67.05412352403557,140.56489308397335
