x1,x2
559.0820924813709,-595.8181566710036
-216.48123466590897,159.76442955338962
-1.3849228503644326,-35.4401156506176
93.45843361017398,-461.07823816995545
533.949077730543,-299.2397218050831
-506.4224447614788,398.1628040564086
-516.1644979218157,373.48074511886136
-162.9531902958136,-58.56985192491959
-527.3160327085642,466.4825114142668
-418.3642627650242,27.825433421621028
-467.1683509778487,-171.2262372416708
-130.85089195131297,10.623238446892287
555.3135689937815,-364.5869394369049
238.515433366691,-479.60094019275425
-17.39389186707649,-60.690682675479025
-569.7322880033247,-519.1208648681217
172.14157833179866,197.53992081347178
254.06472247599982,-108.6282237555804
113.0691126606589,407.75557107893087
44.34416839475989,573.2143322385402
