y,cost
-24.25077866970119,66.40042463004909
-71.36336700786006,109.68934616368881
-35.86760283957681,141.55837533215353
-91.55715487238004,118.8113234240019
-39.0882090609866,130.98903422382034
-117.42657813214099,157.0145210154235
-89.83510399704035,79.36951944540633
-36.75603776419841,70.2492350635882
-90.42812820167065,164.32243879616968
-35.50008238998625,73.09299214831466
-135.4706613492447,165.94129195416403
-44.35274572033978,140.0857096843146
-58.49130296892592,154.34562608025598
-84.3292408666779,36.2644497057632
-40.88473086235278,50.92899031779395
-49.0469301334066,40.74579794299338
-115.0178147672358,30.977986107520167
-85.20755373810441,110.52779188331989
-4.741664401929061,88.6942433009708
-69.98123523650834,151.89610676161797
