x1,x2
-136.42324287806332,377.42287799492567
-129.65578066870376,148.6269640966741
-506.4855288692669,210.71794549586173
-249.88010326362172,140.8918757908865
-6.90058873891121,228.58992398391513
538.4897183768992,352.937636240007
286.96789206254164,442.1254624148705
402.3160984778508,-491.96830359789465
-210.9190690395668,-158.450297059702
432.63741429116135,-443.2859561378341
-393.21070324155903,317.5418314340876
20.187347858176054,173.78941811661207
66.8822258207042,-382.84038322941933
-471.6881974087069,-472.832105727756
-59.382279156549885,-460.939698392343
50.563650686971414,-126.1918538482006
303.77993347396796,-516.1048028085038
-228.33041472526332,-53.74412450120917
-43.79794158855566,439.2478197438784
252.84946839983468,-16.36669587441179
