x1,x2
-263.57608744900045,-125.30501848185946
-151.8746173821678,-80.74516456982508
-587.5290725105024,-73.52393048936699
-269.5270534573782,438.1605381453362
342.57626065352076,13.51456199052177
-110.98670753456952,-281.6255701760278
133.02718018367625,-53.948728504773385
486.60807436532446,279.4365636638072
-487.2007357957862,354.0795427912541
562.9710702639122,309.96666747396466
-187.67944344769336,598.1266805050893
195.90774196400264,498.0051142202699
392.1090825199933,-336.40056069883457
-501.64707873357696,471.10711202351854
95.20052378911407,71.47304258686256
560.0041815289228,284.2202531777159
41.32124202008151,-333.82917104980345
-298.9621103272742,287.35748844338923
-415.92323994351204,-152.05873891291566
404.0863346078776,484.3233109235248
