x1,x2
-4.901910005956928,12.791207395897237
6.105658950629236,14.812454068505115
1.8509188890470174,6.489474526914364
1.6159341957781823,6.542332188254674
9.225674025110909,13.507904474102283
-0.8420088072220384,14.872827840185368
2.571832403679119,12.3756062674921
-2.827986087022656,3.49281746864377
3.20963018060354,8.955187086452302
6.742150171499301,12.685519497878111
4.373464382044903,0.07522657216150253
6.925069516451751,7.9132907278608595
-0.1255311936245258,2.4742534342060836
-4.321974265500323,14.03172799024122
-2.6825659990761097,10.410024997038649
-0.3275324528997192,3.0077581112335
3.0151996615849033,9.628905661830004
7.856912002049096,0.964356406298969
-0.4426568381406337,11.771427439588113
-4.983470758236953,10.22231724790244
