y,cost
-27.585119455671773,41.46191246606189
-11.717943449468951,128.37207840709618
-1.9223514341937078,101.62759392084983
-16.483890431512165,129.16444477459595
-6.323577610498061,132.53956877532414
-9.80378660032781,67.1019061286065
-5.961643850155789,66.65866067651794
-7.9879641195820765,23.23077345282011
-12.56722778830082,23.843682901036182
-1.8559080011234634,77.11662288715097
-6.168205548465371,131.2032006969725
-6.727137588958105,65.85735124423
-12.55362300616644,127.62344928950142
-13.834572788312956,59.40754963102431
-7.939865269999909,130.93686062896938
-35.273433884876006,39.005655206328534
-13.488980428402833,131.82599703768437
-8.871195117314338,23.906079531612676
-57.93369332349196,147.57417972599416
-14.046365164784884,126.74090037407974
