x1,x2
-477.65612385191343,40.02469641401558
-488.25039276294194,-58.97073481087739
226.66092070910543,461.32786938306253
79.93534748704951,-239.4426958416484
323.1212548450586,475.83667446062077
369.24863893333963,-205.56440705628825
-263.6777158764064,374.198471679655
64.37669443808613,-254.20800562917032
319.6846755193246,-405.9290413997318
279.1305877426754,18.649316756783833
-185.1878744324307,370.6060986844767
414.06841883468906,354.5033108688093
413.3514382358443,-13.687401966387256
-443.8922593732576,-104.64904807042205
-241.13752514096734,-225.23732704258043
-408.54114923119334,-466.9334113666505
-362.2493842022152,-205.26346003830224
-456.2303044555905,-53.05111862423587
227.9378090486464,400.87104264363177
323.1638918936186,458.73067427101216
