x1,x2
-445.71321784910356,-202.8410265581026
-442.0963745261622,-213.07475969366874
18.139771502879512,-295.8586033099699
44.9889297415981,362.8985692648148
-298.95584363759156,60.730241449796154
-115.45439859785779,171.17329157415043
-29.99352932570548,-448.25377153994316
-90.03432095399603,-427.6086626265907
160.12725183617965,122.3277744062118
323.64474077015745,-244.6693472299604
502.38178514689946,107.05784323413536
-286.54657283270626,-377.9621889525429
60.55286625751478,339.5614341315096
119.53766209281264,-446.46919054684395
381.1142816127824,-111.32293790030917
118.07714901787676,200.23557243849075
466.2914106020827,-246.3797806793874
443.27677193725435,246.39713346869974
-326.81236035387485,-371.02302998921675
383.5904737415657,-165.62647029856123
