x1,x2
54.42173638396366,-409.73012932991105
152.69886499162067,-142.62611428496393
-387.25361862673617,-196.80243519239878
-415.4151330988002,473.14299329398364
-232.56861864441123,-337.1517532111334
-185.5024455497644,-422.766306547883
-400.2038366775404,-175.8712481053101
-385.75427026447244,85.67714016629282
-55.42785630497599,210.47142753316837
-46.718357970613965,120.43019877316317
-369.79735621972566,333.2676065506258
-449.3660325658692,241.72819797438558
-141.85169990069073,-238.15999321005143
-392.54656263249296,482.40028628523703
52.437178253072034,370.3625549726073
-12.822463620312988,-337.85266303938283
-76.69027840310548,394.1560522068462
285.1309913518751,-436.1215919445376
-30.674686787034602,-374.57473631559947
-456.81486032096814,-287.1024096411885
