x1,x2
192.06769114987094,-29.528159013046434
-313.01437835606725,-393.3867054370646
-422.2610318306856,214.44960860985202
-140.1054114876339,-444.28446398074516
373.628360208147,198.27803832130996
285.9429201324049,-347.11764955627734
24.544868505564637,-393.9531895428539
-219.22141238549273,478.6166261015302
10.566403088898483,-330.62308788014195
-432.2754129292374,-153.17584681628284
-328.6056111148001,105.98000227090665
82.55621548097133,326.38361825979507
331.24091416243357,385.08254186374256
-508.2610334662369,4.436950798743737
340.1437962763724,29.710602144852373
-10.542447345326082,142.26694964010312
469.91227673783715,-68.77902356339916
446.40165125333874,359.83042937234063
496.3815486387376,333.42055058126687
389.5179148378237,409.6422895922011
