x1,x2
-349.689673124263,457.92572929780806
470.1562109017332,99.89540350430138
-266.6183468867665,378.2147350010341
138.87851384181988,-225.69471111819269
261.9934453127189,115.44861444345372
-494.6738438573907,-139.03215039590225
350.44323746115606,132.96178982680146
263.09464789711035,287.0573622371377
431.4434016892278,-223.2114803479809
159.4760894601136,480.93715097578706
-164.00643923461985,375.0216414078924
-87.8319761334144,80.66388407125464
-250.82489486156476,-388.99125655390446
-473.54838001362054,-474.5401004827057
-281.94933891537903,141.85716994299855
-481.9799335748372,281.2951081560773
-280.0264458091832,348.69656152991763
219.2720973480723,97.30785155967044
369.40676740247966,153.9155049895876
58.00639095256258,176.56556641044142
