y,cost
446.88084096049226,31.675950763707725
-77.8308302530268,27.750247084176934
-300.18766016111084,100.05499373265512
-15.438163996538464,54.06232141379117
770.8718578495675,115.09924050837094
-160.7761957565395,96.03240799823838
-633.1906527358733,50.49786098407225
-172.45522797221574,51.75202319962184
-104.94309237928863,80.10899201739828
312.8685919334978,90.4177824979448
-204.12382489226226,54.66263040916007
-342.19318129054477,125.63515400837377
255.66874922982657,111.12611049649365
-270.5990411728259,26.35452406345699
-62.19069944265311,28.198439705860057
156.78978354753508,12.781201220190255
-292.8845874154866,24.120534296047893
-321.201774474071,28.22430808569232
-268.04950184448296,97.87345317140031
587.6575175346018,114.43782906573318
