x1,x2
-32.821590470593605,247.87902986942504
307.7525398231412,-241.3973832155716
-390.32700024586904,-85.7100310197817
473.22387957478907,-416.92683693209915
-274.0695823170023,312.67806876006705
454.6372700656501,-102.14603659050283
-25.167429491488974,-139.31286148804918
-389.43817943058696,-309.88029389782105
-421.16044823394566,495.29671201762415
-491.19440213939845,-433.35496854698783
365.40916682793124,-325.20752782557497
-129.32881087622695,231.88657166414464
509.23531635382085,472.32280502463095
-361.185386453074,-384.57465356836246
-378.39799011081107,-168.98384696800053
-236.08230618127436,481.71024986151565
244.44214841398548,465.01261462205935
303.7766131092983,-213.64502822694806
476.88706286762783,30.060984239094978
-361.0132115495594,156.8786357425554
