y,cost
286.62497226402286,40.66667449443812
504.5741461391038,35.153078188068775
351.13571938370245,64.67026707134758
-42.39030431514532,45.135966815180154
98.68566375137048,53.41876466869726
71.87173047959512,62.827979287123114
-281.3020051616921,47.459257012854366
-189.21007711983142,36.792198299515306
-537.9615138764702,50.65985670823922
-143.1401537532421,49.708482098229524
-15.858229644182149,67.95547243925682
251.9536494744811,38.47691353636068
-123.33535794220879,67.71892335086332
-92.1611475104617,34.593990583286796
312.1415023646226,77.65678383916111
-39.20305823907961,27.079246762059146
-98.03836065048034,39.99826555525976
313.176306098948,47.21539478812916
0.42891561585548743,55.11167482147683
284.7046431472411,54.639352219983806
