x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.1222829658896902,0.7268203590184068,1.4173481055658552,1.4548032245004816,2.9582767529164338,2.1628877134657487,0.007504945790345277,2.8297918598330987,3.0463709711552727,1.8602956628272376
0.6644957943278331,2.9858862778662276,0.2720936500969943,0.6908715352237034,1.2901661634384964,0.37116450829530095,2.5121279310823716,2.0714899761699193,0.7682965093733084,0.06482239842948925
2.070342998370779,3.076196617704814,0.9916740652917336,2.2936964273939457,3.0479670309494806,0.11353427562389694,1.1259148346046328,0.2045995581401555,0.41674163925308877,0.633358932659866
0.4807558025107365,1.1458870291167995,1.4040931934832412,0.690424344248218,3.12209175784841,0.040952933499597347,1.6051181275744053,2.0689989894776013,2.908044209812373,1.1579329446515385
0.8652428610476861,2.161681981620842,0.9419346101101305,3.1025464873548483,2.6455929739224766,1.4532730808683443,2.0125468999893474,3.0573883858502566,1.72941163436368,0.6709181733778166
2.9680318993262627,2.270492412197191,0.6736750984188303,1.6956646516466714,1.8895801630904392,1.8372456935828048,1.2829089812877803,2.839682543390062,0.883979819582729,0.783392435944659
0.9810406668571758,3.009945906415791,2.3949453360133415,3.0689344481648946,0.42227931096701526,0.16865176331805434,1.4089689142972164,2.0895128476520255,1.5268660599231394,2.0408760419891605
0.918811814716391,2.0215776615863454,0.37080501031015434,1.3173689577033205,2.4314302826199814,2.6937629887342163,1.5146940300253628,2.3272907996295475,1.9080987667760123,0.6725196188667631
1.8587230182702608,1.6326282626126551,2.587969038603787,2.8221021836530498,2.590387157249697,3.0969022991008224,2.7304277534549137,0.28782906102108513,2.492710100149062,2.1910455139615057
1.9183749959947438,0.9317415459410758,1.844862718324545,0.3033743982465774,2.099905106075082,3.1076000029935935,2.3583105847687267,2.1067797012745193,0.05443723410291597,2.2131631957735407
2.805872620617746,0.3819582548592199,1.8701939769343192,0.8524252355738657,1.2591060779853334,2.636352882528266,0.2723032303377141,0.06316274953860139,2.177641763278554,0.34391043053984477
