x1,x2,x3
0.9302508361301818,0.7995045594622627,0.4177061275376063
0.8962281788850507,0.12661676348326512,0.5308387235773214
0.2507872395184624,0.8477863042666793,0.4322762139958757
0.3943398941038624,0.01746493468589061,0.813729504013457
0.5655694041332244,0.23349489329699202,0.4923873499061633
0.7726877853011179,0.9050666682645244,0.36977069179219224
0.8084347470837323,0.9013207656764992,0.8097641272328342
0.06603507942916509,0.8137322267392552,0.6646952553053501
0.6335238874818028,0.7848868588261176,0.035419982357121516
0.9133822113712572,0.2772343412717426,0.43688096362069384
0.5667233798665147,0.10419461832531751,0.3622068111309341
0.3750208002019033,0.3855091358605883,0.626527560453501
0.4163725471683718,0.0662845893745827,0.1991340976068473
0.8452751115667004,0.3386713470046624,0.7985912149536297
0.7292701560999792,0.32395053305717814,0.7543913213295452
0.9665166158931175,0.6221922662314481,0.21922717141517045
0.9372027578679553,0.12783736759243203,0.14851821541577437
0.9574838262275998,0.21618722679559632,0.81793967886467
0.2703445395369497,0.4491284732953006,0.9545557035417009
0.15403486164841362,0.9748126660972437,0.8967427733622059
0.9946999963697013,0.7847923818192101,0.5164274228234694
0.2986098172438165,0.8145256055026329,0.07377479319656877
0.01713852405277083,0.6009604546778858,0.7367035162729071
0.41688373509885557,0.4801344970216844,0.2407758947388675
0.42917259013176456,0.8377819611712987,0.02354305816747937
0.11182213427368926,0.9894663131972972,0.3382813313182992
0.9229950084011551,0.056292447491250286,0.7633909723365669
0.7941484962619522,0.4270356716795155,0.5601976410060537
0.08329962750251796,0.20711514843485257,0.7176998683905347
0.21579803456018387,0.6667806701539761,0.7341759720581077
