x1,x2,x3
0.23221949382396012,0.6554046298556027,0.40949310214884194
0.211576336790263,0.09050961702546512,0.92561827816417
0.7127009475643786,0.7601513191068118,0.26196384224304436
0.6840694912166996,0.27340997635019804,0.26226646907547835
0.2667660755321276,0.5034898743884635,0.9255178888813462
0.30457874838706833,0.01812086241841182,0.3567305344971434
0.7236077442919382,0.10861525589173437,0.39463569657700837
0.9219634080718024,0.2884564662369522,0.8461488387705279
0.1542033181825998,0.1789939557832293,0.9134429093142448
0.29938647264932317,0.9730446984761838,0.2528977746275224
0.7711547622841937,0.4870958449100644,0.23609538521818807
0.6343857017566753,0.7268996783911217,0.7768555260732619
0.23657427797178632,0.44860777491588977,0.5064186044324736
0.5733845241187042,0.7581628947029634,0.14729934373996012
0.4529133479292248,0.6668928078243287,0.11361579648576192
0.540959363867886,0.3658319319946466,0.002814797327831964
0.7049986914422398,0.35292703524124924,0.6315394326895032
0.9828330612759456,0.393165614823364,0.8282974799370544
0.6126594464453934,0.6630441970425649,0.22669631087409547
0.4586730717586507,0.04398089470982991,0.3435640367435434
0.6316072654750139,0.7476366354690779,0.9517361290343828
0.2544272026454113,0.5799146989691032,0.883448385832708
0.28749859549906975,0.0063585079459540506,0.751267942812347
0.40181661690655934,0.8908039628985333,0.7274220789846453
0.12814610242146407,0.21974671129571766,0.8571127750813035
0.9911526744610804,0.9332458919715355,0.2676258782410591
0.515067293143132,0.2663799127895431,0.3607377455866356
0.6359224686797013,0.9058139790410651,0.8812641120632091
0.8173405875648465,0.9842642661835287,0.5070129276787138
0.8683122347852518,0.9760869741513992,0.3220807085484717
