x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.6982722681353266,0.3356694822294246,3.0588810023127104,0.33540859956124924,0.6538723789778337,1.617754902929187,0.3433677328852432,2.6491891070970746,2.091396697401345,0.31389599003898405
2.3766698395748986,0.3717417164850359,0.43576294786984904,0.9591874084822719,1.2816336836860334,2.5752709790904844,2.0181946978352316,1.7658867247072152,2.444043995705644,0.6373145118799733
0.7512370923059603,1.4070493477628212,0.9095010871275123,1.13181828940215,3.0505150234765623,0.7126761143226813,2.146152356381343,0.7159193473973031,1.8483137495902422,1.1797638929496395
2.514639917243477,2.4009142467339966,0.8649819805791312,2.1638945884709697,1.892805192167294,0.1577238954442412,1.0589967313597022,0.9253507278090689,1.3126475402958342,0.20195807369509286
2.2966627773329527,1.1138932430649873,1.9978771650477114,0.12520990252189765,0.6594298087207329,3.0048223666231273,0.9000011862201915,1.2589031188624358,0.646427252961042,1.5848481833908339
2.1387768710931274,1.9970080308581404,0.9664883048867475,3.030680464621955,1.1785831919184195,1.8163950331781546,2.5462612642477493,2.7492848372445815,2.1374528589632766,2.529569042112797
0.7232536466321651,2.0355483511852293,0.8456758786987434,2.2646869627595674,2.3248543098503154,0.2269338949479466,2.5140899882117034,3.1024584652091045,0.05945942717305633,2.3460047034186395
1.8612462468970326,2.947248785424247,1.6119300490748731,0.07489597817345033,2.7891412163008114,1.042150750332771,1.6665032498265662,2.4040746303208347,0.6775334648059906,1.4991860947878373
2.1201115764576506,0.22969367293577062,0.5000637738906606,1.007680939092213,2.7869169262768616,1.0097775033162142,2.421929195080807,2.89764656582697,1.0899465101915342,1.3486376282469374
1.0434049000812984,2.647586264473527,0.9647618311807965,0.4017423822236341,1.483832846013801,1.1150067103157812,1.9617475281539178,2.884608991572293,0.04539537989951932,2.6327876990973627
2.999575113216692,0.2764600994425805,2.588495311664135,1.0900272646960112,0.45298137675961886,0.5549316525899294,0.0741744835382893,2.252670429746909,0.21831991205025794,0.36526387447339065
