x1,x2,x3,x4,x5,x6
-0.06382880955568915,-0.4930791433543367,-0.01938844705960574,0.5070521793517342,0.6176301787404348,-0.5227538612333642
0.14419669929750678,0.5129391398117586,0.8355553633158423,0.8115372248918742,0.6161803289134191,0.1807333704235832
-0.3826425611694975,-0.6626532726986271,-0.380689104450048,0.7105319072716989,0.04746313606719643,-0.6537577114345909
-0.924937371897129,0.9693586156023406,0.24607881052138006,0.2908325241022327,0.6329043133911074,-0.7725813431055635
0.106895013526783,0.7632198186266101,-0.19129992042140095,0.8876547659240741,0.3042669031655614,-0.8074798282204223
0.01306903948193594,-0.9042680797784008,0.5542436307926133,0.6778422221467315,-0.4018291002189447,-0.7789370481918987
0.8951952869692801,-0.950743392392694,0.6763475983314413,0.9032837898870574,0.716451974086534,0.07631408646013349
-0.993993993993994,0.08908908908908919,0.7417417417417418,-0.7677677677677678,-0.5455455455455456,0.8998998998998999
-0.9819819819819819,-0.47347347347347346,-0.6036036036036037,-0.993993993993994,0.9519519519519519,-0.8998998998998999
-0.5515515515515516,-0.39539539539539537,-0.8838838838838838,-0.973973973973974,-0.6936936936936937,0.22722722722722732
-0.8158158158158157,0.5135135135135136,0.8718718718718719,0.8258258258258258,-0.8678678678678678,-0.05105105105105101
-0.5075075075075075,0.2952952952952952,0.3053053053053052,-0.9059059059059059,-0.7997997997997998,-0.7517517517517518
-1.0,-0.8858858858858859,-0.06506506506506504,0.5295295295295295,-0.9619619619619619,0.9339339339339339
-0.987987987987988,0.7177177177177176,-0.955955955955956,-0.1191191191191191,-0.39139139139139134,-0.7117117117117118
-0.9359359359359359,-0.943943943943944,0.5535535535535536,-0.5035035035035035,0.9439439439439439,-0.033033033033033066
-0.9579579579579579,-0.9719719719719719,-0.8778778778778779,0.1651651651651651,0.7877877877877877,0.5295295295295295
-0.933933933933934,0.6796796796796796,-0.2552552552552553,-0.8418418418418419,0.3513513513513513,0.01501501501501501
-0.5035035035035035,-0.9819819819819819,0.7737737737737738,-0.5935935935935936,-0.31931931931931934,-0.7997997997997998
-0.94994994994995,-0.10310310310310311,0.7537537537537538,1.0,0.6056056056056056,-0.9819819819819819
-0.9579579579579579,0.6076076076076076,-0.7117117117117118,0.7457457457457457,0.94994994994995,0.3473473473473474
-0.96996996996997,0.5095095095095095,-0.8718718718718719,0.93993993993994,-0.8598598598598599,0.3073073073073074
-0.8938938938938938,0.15915915915915924,0.21521521521521514,0.7697697697697699,0.10110110110110115,0.947947947947948
-0.06382880955568915,-0.4930791433543367,-0.01938844705960574,0.5070521793517342,0.6176301787404348,-0.5227538612333642
0.14419669929750678,0.5129391398117586,0.8355553633158423,0.8115372248918742,0.6161803289134191,0.1807333704235832
-0.3826425611694975,-0.6626532726986271,-0.380689104450048,0.7105319072716989,0.04746313606719643,-0.6537577114345909
-0.924937371897129,0.9693586156023406,0.24607881052138006,0.2908325241022327,0.6329043133911074,-0.7725813431055635
0.106895013526783,0.7632198186266101,-0.19129992042140095,0.8876547659240741,0.3042669031655614,-0.8074798282204223
0.01306903948193594,-0.9042680797784008,0.5542436307926133,0.6778422221467315,-0.4018291002189447,-0.7789370481918987
0.8951952869692801,-0.950743392392694,0.6763475983314413,0.9032837898870574,0.716451974086534,0.07631408646013349
-0.993993993993994,0.08908908908908919,0.7417417417417418,-0.7677677677677678,-0.5455455455455456,0.8998998998998999
-0.9819819819819819,-0.47347347347347346,-0.6036036036036037,-0.993993993993994,0.9519519519519519,-0.8998998998998999
-0.5515515515515516,-0.39539539539539537,-0.8838838838838838,-0.973973973973974,-0.6936936936936937,0.22722722722722732
-0.8158158158158157,0.5135135135135136,0.8718718718718719,0.8258258258258258,-0.8678678678678678,-0.05105105105105101
-0.5075075075075075,0.2952952952952952,0.3053053053053052,-0.9059059059059059,-0.7997997997997998,-0.7517517517517518
-1.0,-0.8858858858858859,-0.06506506506506504,0.5295295295295295,-0.9619619619619619,0.9339339339339339
-0.987987987987988,0.7177177177177176,-0.955955955955956,-0.1191191191191191,-0.39139139139139134,-0.7117117117117118
-0.9359359359359359,-0.943943943943944,0.5535535535535536,-0.5035035035035035,0.9439439439439439,-0.033033033033033066
-0.9579579579579579,-0.9719719719719719,-0.8778778778778779,0.1651651651651651,0.7877877877877877,0.5295295295295295
-0.933933933933934,0.6796796796796796,-0.2552552552552553,-0.8418418418418419,0.3513513513513513,0.01501501501501501
-0.5035035035035035,-0.9819819819819819,0.7737737737737738,-0.5935935935935936,-0.31931931931931934,-0.7997997997997998
-0.94994994994995,-0.10310310310310311,0.7537537537537538,1.0,0.6056056056056056,-0.9819819819819819
-0.9579579579579579,0.6076076076076076,-0.7117117117117118,0.7457457457457457,0.94994994994995,0.3473473473473474
-0.96996996996997,0.5095095095095095,-0.8718718718718719,0.93993993993994,-0.8598598598598599,0.3073073073073074
-0.8938938938938938,0.15915915915915924,0.21521521521521514,0.7697697697697699,0.10110110110110115,0.947947947947948
