x1,x2,x3,x4,x5,x6
-0.8434164641496114,-0.5000421802006978,0.011500751313502587,0.6053851106621018,0.9884845783569268,-0.05169500418334017
-0.1969176806976396,-0.17441347431719367,0.1203257738552348,0.945362024655203,0.13610155915801658,-0.32943179902444353
0.5803290820202014,-0.6265102321065061,0.2124526234286024,-0.11285550658673048,0.016352976030333366,0.7164414500420344
0.13611548699252385,0.0890491897160528,0.8209681963652418,-0.2809309287241186,0.6369866931059132,-0.7035854557292869
-0.5459216642618174,-0.6252628520391177,0.5476614516028621,0.6706452748598148,0.6144287566409217,0.48767814020850003
0.6934891491373334,-0.8769836329558522,0.19645239536955186,-0.7623570550443923,-0.6810603434834055,-0.6778549561965961
-0.4447157205461616,0.7507180397724371,0.6850929076498731,-0.8932326303193487,0.9061758041638291,-0.5239614704218343
-0.955955955955956,-0.5615615615615616,-0.9819819819819819,-0.031031031031030998,-0.97997997997998,0.8858858858858858
-0.7997997997997998,-0.7197197197197197,-0.9359359359359359,-0.12712712712712715,-0.4094094094094094,-0.955955955955956
-0.991991991991992,0.9139139139139139,-0.8978978978978979,-0.8878878878878879,-0.017017017017016967,-0.22122122122122123
-0.8918918918918919,-0.8458458458458459,-0.2432432432432432,-0.9059059059059059,0.46346346346346357,0.6976976976976976
-0.9239239239239239,-0.975975975975976,0.5495495495495495,-0.6336336336336337,-0.8038038038038038,-0.3473473473473474
-0.8718718718718719,0.8398398398398399,0.1811811811811812,0.6736736736736737,-0.9219219219219219,-0.6716716716716717
-1.0,0.5195195195195195,-0.16516516516516522,0.08108108108108114,0.6696696696696696,-0.995995995995996
-0.9219219219219219,0.8198198198198199,1.0,-0.6696696696696697,-0.7557557557557557,-0.38538538538538536
-0.98998998998999,0.3573573573573574,0.04904904904904894,-0.3313313313313313,-0.8438438438438438,0.6616616616616617
-0.7717717717717718,-0.9079079079079079,0.36536536536536546,0.9119119119119119,-0.9039039039039038,-0.7097097097097097
-0.7697697697697697,-0.7357357357357357,0.4614614614614614,-0.997997997997998,0.8078078078078077,-0.7817817817817818
-0.94994994994995,0.5235235235235236,-0.4774774774774775,0.33533533533533544,0.49949949949949946,0.7337337337337337
-0.8898898898898899,-0.1291291291291291,0.9759759759759761,-0.16716716716716717,0.005005005005005003,-0.017017017017016967
-0.5675675675675675,0.17717717717717707,-0.9019019019019019,0.8098098098098099,-0.8978978978978979,0.041041041041041115
-0.7357357357357357,-0.4354354354354354,-0.8858858858858859,0.907907907907908,0.7777777777777777,-0.973973973973974
-0.8434164641496114,-0.5000421802006978,0.011500751313502587,0.6053851106621018,0.9884845783569268,-0.05169500418334017
-0.1969176806976396,-0.17441347431719367,0.1203257738552348,0.945362024655203,0.13610155915801658,-0.32943179902444353
0.5803290820202014,-0.6265102321065061,0.2124526234286024,-0.11285550658673048,0.016352976030333366,0.7164414500420344
0.13611548699252385,0.0890491897160528,0.8209681963652418,-0.2809309287241186,0.6369866931059132,-0.7035854557292869
-0.5459216642618174,-0.6252628520391177,0.5476614516028621,0.6706452748598148,0.6144287566409217,0.48767814020850003
0.6934891491373334,-0.8769836329558522,0.19645239536955186,-0.7623570550443923,-0.6810603434834055,-0.6778549561965961
-0.4447157205461616,0.7507180397724371,0.6850929076498731,-0.8932326303193487,0.9061758041638291,-0.5239614704218343
-0.955955955955956,-0.5615615615615616,-0.9819819819819819,-0.031031031031030998,-0.97997997997998,0.8858858858858858
-0.7997997997997998,-0.7197197197197197,-0.9359359359359359,-0.12712712712712715,-0.4094094094094094,-0.955955955955956
-0.991991991991992,0.9139139139139139,-0.8978978978978979,-0.8878878878878879,-0.017017017017016967,-0.22122122122122123
-0.8918918918918919,-0.8458458458458459,-0.2432432432432432,-0.9059059059059059,0.46346346346346357,0.6976976976976976
-0.9239239239239239,-0.975975975975976,0.5495495495495495,-0.6336336336336337,-0.8038038038038038,-0.3473473473473474
-0.8718718718718719,0.8398398398398399,0.1811811811811812,0.6736736736736737,-0.9219219219219219,-0.6716716716716717
-1.0,0.5195195195195195,-0.16516516516516522,0.08108108108108114,0.6696696696696696,-0.995995995995996
-0.9219219219219219,0.8198198198198199,1.0,-0.6696696696696697,-0.7557557557557557,-0.38538538538538536
-0.98998998998999,0.3573573573573574,0.04904904904904894,-0.3313313313313313,-0.8438438438438438,0.6616616616616617
-0.7717717717717718,-0.9079079079079079,0.36536536536536546,0.9119119119119119,-0.9039039039039038,-0.7097097097097097
-0.7697697697697697,-0.7357357357357357,0.4614614614614614,-0.997997997997998,0.8078078078078077,-0.7817817817817818
-0.94994994994995,0.5235235235235236,-0.4774774774774775,0.33533533533533544,0.49949949949949946,0.7337337337337337
-0.8898898898898899,-0.1291291291291291,0.9759759759759761,-0.16716716716716717,0.005005005005005003,-0.017017017017016967
-0.5675675675675675,0.17717717717717707,-0.9019019019019019,0.8098098098098099,-0.8978978978978979,0.041041041041041115
-0.7357357357357357,-0.4354354354354354,-0.8858858858858859,0.907907907907908,0.7777777777777777,-0.973973973973974
