y,cost
1.3352404522017265,107.8400526939012
1.3298969072169464,191.6848332716464
1.329897373675349,192.88692146578856
1.3300023915529844,168.65445661006652
1.3383695549737311,109.51972754594983
1.329903510841937,88.42572320983062
1.3336369565538402,135.9259221543947
1.329896907216495,77.4024024024024
1.3298969073157927,79.20420420420422
1.3299020778726172,76.4014014014014
1.329896907216495,127.85285285285285
1.329896907217113,88.81381381381381
1.3298969072165023,124.84984984984985
1.3298969072169697,109.63463463463464
1.3298969072165108,89.61461461461462
1.3298969129109457,83.8088088088088
1.3298969098970008,86.21121121121121
1.3305074925186815,81.8068068068068
1.3298969074828062,83.8088088088088
1.3299005247182334,83.20820820820822
1.3298970841986648,83.20820820820822
1.3352404522017265,107.8400526939012
1.3298969072169464,191.6848332716464
1.329897373675349,192.88692146578856
1.3300023915529844,168.65445661006652
1.3383695549737311,109.51972754594983
1.329903510841937,88.42572320983062
1.3336369565538402,135.9259221543947
1.329896907216495,77.4024024024024
1.3298969073157927,79.20420420420422
1.3299020778726172,76.4014014014014
1.329896907216495,127.85285285285285
1.329896907217113,88.81381381381381
1.3298969072165023,124.84984984984985
1.3298969072169697,109.63463463463464
1.3298969072165108,89.61461461461462
1.3298969129109457,83.8088088088088
1.3298969098970008,86.21121121121121
1.3305074925186815,81.8068068068068
1.3298969074828062,83.8088088088088
1.3299005247182334,83.20820820820822
1.3298970841986648,83.20820820820822
