y,cost
1.3298969072172304,109.30540470813162
1.3298969380455017,215.37037944925515
1.3298969072191549,267.24198622318613
1.3299194071732188,270.08323878733194
1.329896907228716,87.73428651033814
1.3307202962249498,156.79696008493337
1.3298969073037972,231.5936917558687
1.329896907216495,86.81181181181181
1.329896907216495,106.23123123123123
1.3298969072449498,96.42142142142143
1.329896907216495,75.0
1.329896907216495,79.004004004004
1.329896907216495,81.6066066066066
1.329896907216495,108.83383383383384
1.3298969074883198,78.8038038038038
1.329896907216495,112.43743743743744
1.329896907216495,83.4084084084084
1.3298969072164952,132.85785785785785
1.3298969072179936,75.0
1.3298969477815978,77.2022022022022
1.3298969072493108,75.8008008008008
1.3298969072172304,109.30540470813162
1.3298969380455017,215.37037944925515
1.3298969072191549,267.24198622318613
1.3299194071732188,270.08323878733194
1.329896907228716,87.73428651033814
1.3307202962249498,156.79696008493337
1.3298969073037972,231.5936917558687
1.329896907216495,86.81181181181181
1.329896907216495,106.23123123123123
1.3298969072449498,96.42142142142143
1.329896907216495,75.0
1.329896907216495,79.004004004004
1.329896907216495,81.6066066066066
1.329896907216495,108.83383383383384
1.3298969074883198,78.8038038038038
1.329896907216495,112.43743743743744
1.329896907216495,83.4084084084084
1.3298969072164952,132.85785785785785
1.3298969072179936,75.0
1.3298969477815978,77.2022022022022
1.3298969072493108,75.8008008008008
