x1,x2,x3
2.6081272411328973,3.4440736365574294,1.5377628494899351
4.839933139792211,-4.754031627299762,-1.9791286499733127
1.2133131573931637,-0.7477499255078497,1.0260964627481188
-1.3474533447387422,-4.837800362772177,3.0596797714561235
-5.12,5.017497497497497,-4.125725725725726
-4.996996996996997,-4.330730730730731,-5.068748748748749
-5.068748748748749,-1.0814014014014015,0.8353953953953956
-0.6611411411411412,-4.976496496496496,-2.096176176176176
-1.5836636636636636,-0.4048848848848845,-4.248728728728729
2.403683683683684,-2.834194194194194,-4.976496496496496
-4.648488488488488,-4.70998998998999,-0.7123923923923918
2.6081272411328973,3.4440736365574294,1.5377628494899351
4.839933139792211,-4.754031627299762,-1.9791286499733127
1.2133131573931637,-0.7477499255078497,1.0260964627481188
-1.3474533447387422,-4.837800362772177,3.0596797714561235
-5.12,5.017497497497497,-4.125725725725726
-4.996996996996997,-4.330730730730731,-5.068748748748749
-5.068748748748749,-1.0814014014014015,0.8353953953953956
-0.6611411411411412,-4.976496496496496,-2.096176176176176
-1.5836636636636636,-0.4048848848848845,-4.248728728728729
2.403683683683684,-2.834194194194194,-4.976496496496496
-4.648488488488488,-4.70998998998999,-0.7123923923923918
