y,cost
-40.68809002221999,102.34430717065523
-65.72192944941514,51.72939817058229
-59.85184704315921,154.22833284950332
-58.417579270918814,209.86486220185745
-83.74172540815484,53.6432388597141
-51.30878165201676,276.61838276190747
-127.96053755019662,249.95603165250697
-56.19986698336206,295.80685123037597
-43.48804305319989,295.31483921836394
-153.45574935519622,287.8409565774319
-40.68809002221999,102.34430717065523
-65.72192944941514,51.72939817058229
-59.85184704315921,154.22833284950332
-58.417579270918814,209.86486220185745
-83.74172540815484,53.6432388597141
-51.30878165201676,276.61838276190747
-127.96053755019662,249.95603165250697
-56.19986698336206,295.80685123037597
-43.48804305319989,295.31483921836394
-153.45574935519622,287.8409565774319
