y,cost
-46.53815032412568,209.82379465555846
-58.85593527982545,233.9737496718013
-48.28592789888847,205.55201469693637
-34.936197997464646,239.45155224744343
-156.2291272561199,185.21843265499783
-128.96214069497626,235.03464887121407
-85.00410207829742,220.64535112878596
-160.48370757814,186.0487029252681
-89.86766935319942,266.30816238472755
-86.72657599909893,292.8768110333762
-46.53815032412568,209.82379465555846
-58.85593527982545,233.9737496718013
-48.28592789888847,205.55201469693637
-34.936197997464646,239.45155224744343
-156.2291272561199,185.21843265499783
-128.96214069497626,235.03464887121407
-85.00410207829742,220.64535112878596
-160.48370757814,186.0487029252681
-89.86766935319942,266.30816238472755
-86.72657599909893,292.8768110333762
