x1,x2,x3
-1.3740377248576032,3.3809118547796717,4.149144201715964
1.0369226928780837,-2.0324807737268227,-3.971059487198145
-4.102967495996981,4.123578549179423,-0.0025877975929917696
-2.795538646626244,-2.00250458647898,-1.4258852326203693
2.752192192192192,-5.078998998998999,3.9104704704704707
4.955995995995996,-5.078998998998999,-4.381981981981982
-4.29997997997998,-4.371731731731732,4.422982982982982
-4.750990990990991,2.0039239239239235,-4.8432432432432435
-4.761241241241241,-4.094974974974975,-4.894494494494495
-1.3740377248576032,3.3809118547796717,4.149144201715964
1.0369226928780837,-2.0324807737268227,-3.971059487198145
-4.102967495996981,4.123578549179423,-0.0025877975929917696
-2.795538646626244,-2.00250458647898,-1.4258852326203693
2.752192192192192,-5.078998998998999,3.9104704704704707
4.955995995995996,-5.078998998998999,-4.381981981981982
-4.29997997997998,-4.371731731731732,4.422982982982982
-4.750990990990991,2.0039239239239235,-4.8432432432432435
-4.761241241241241,-4.094974974974975,-4.894494494494495
