x1,x2,x3
3.316871541408585,0.5207966012905025,4.38517310922827
-4.557096686298494,-1.971566911486294,-1.40867740922325
-0.004561749800871873,2.0060298887557733,-1.51467781226031
3.1887138951825564,-2.422165894033999,1.7616833042194218
2.9981981981981987,-5.017497497497498,-5.078998998998999
-4.884244244244244,4.3819819819819825,-4.791991991991992
-3.930970970970971,-4.935495495495496,5.017497497497497
-1.4914114114114114,-4.371731731731732,-3.9412212212212214
1.5221621621621626,-1.0711511511511507,-4.986746746746747
-2.3114314314314317,-5.048248248248249,0.3843843843843846
-3.9617217217217218,-0.568888888888889,-5.048248248248249
3.316871541408585,0.5207966012905025,4.38517310922827
-4.557096686298494,-1.971566911486294,-1.40867740922325
-0.004561749800871873,2.0060298887557733,-1.51467781226031
3.1887138951825564,-2.422165894033999,1.7616833042194218
2.9981981981981987,-5.017497497497498,-5.078998998998999
-4.884244244244244,4.3819819819819825,-4.791991991991992
-3.930970970970971,-4.935495495495496,5.017497497497497
-1.4914114114114114,-4.371731731731732,-3.9412212212212214
1.5221621621621626,-1.0711511511511507,-4.986746746746747
-2.3114314314314317,-5.048248248248249,0.3843843843843846
-3.9617217217217218,-0.568888888888889,-5.048248248248249
