y,cost
-33.970956613625525,240.19032446306576
-42.47178509594949,292.34983248747074
-59.742787406734685,281.2399841347476
-61.85937529891717,233.45443894580555
-145.8552271333533,185.2378156768978
-134.74837825344719,215.12754540662755
-150.03422018189428,185.2378156768978
-81.08922345834159,291.51241027149246
-123.94356904656533,187.45186973095187
-133.03565439364212,183.5772751363573
-105.46407170443925,282.1026805417627
-33.970956613625525,240.19032446306576
-42.47178509594949,292.34983248747074
-59.742787406734685,281.2399841347476
-61.85937529891717,233.45443894580555
-145.8552271333533,185.2378156768978
-134.74837825344719,215.12754540662755
-150.03422018189428,185.2378156768978
-81.08922345834159,291.51241027149246
-123.94356904656533,187.45186973095187
-133.03565439364212,183.5772751363573
-105.46407170443925,282.1026805417627
