y,cost
-3.380763611377069,73.60631631777518
-8.101934031016263,65.3897453917203
-6.212224680935938,84.50777247337078
-7.800489373080863,80.31071329782665
-32.30768878674848,89.28262165115008
-73.33000041199061,92.81217493592554
-20.56788422356679,64.63214808347611
-17.918418548634218,64.38206983183397
-39.20259402727766,98.80092469151809
-3.668664306010443,88.43939586189258
-0.44198926204881656,88.32934211393281
-13.706451778202139,67.4352728607001
-9.745671378330496,69.88997667966184
-11.476199790819782,73.83472000493683
-7.741865505407434,78.49564412156948
-4.196384062572575,87.60670223148372
-5.164381631430792,69.7952110170311
-10.460349426389408,126.45156975287595
-57.49395231637933,75.73732901308958
-1.477951039678987,97.02421030980295
