y,cost
-35.92774334691971,101.2242112423183
-3.021640839231986,104.69668880709361
-1.9759441503053907,101.47160321974528
-59.962622595849446,105.74885884421053
-18.785659573922068,98.8788734377728
-19.698980537692137,85.15843584341869
-11.71510865026419,99.94291993650435
-45.31264398427445,94.63393643685946
-2.6767928470924,69.55026390451827
-3.668651106526423,72.86520021802438
-1.7948086349860837,99.49562052717093
-1.8747197518717387,99.3732882663727
-21.38068376069255,77.18070659172783
-4.299178464759625,75.66735303277326
-8.100763605800381,97.39494861316487
-0.2257909128511623,97.16359938812049
-14.159408468193748,99.92520926603471
-9.996611615153594,73.0218527564172
-46.32155945427494,91.24545144245607
-3.8775918578155073,67.97602045056998
