x1,x2
1.4601939824668904,4.014259616663999
9.612323578900153,-7.519660898985463
-6.7451633445836805,5.186199532896795
-1.5790112605293132,-7.864028615507781
-5.515142606385057,-4.187522634609877
-9.777108751387527,7.203078018949938
-1.7464281243464406,2.930289574839943
-0.2663229005853367,-8.475303138334542
-5.65343895750841,-4.259722975679199
-0.10999290184395427,5.0590331838584195
-5.255228774908671,1.1691781516395992
7.083345053085498,-2.1296850969981325
2.723132132681794,-0.9055564526134425
-8.50597363634897,3.730061917576526
-9.172749816711878,2.093566408299159
-7.378941643020562,-7.5097271965395045
-7.241314506017325,7.633271622904058
-1.6804060325165633,-0.045087899323990044
3.6643605446340644,-3.848135603093416
4.93339001697635,4.441951757505649
