x1,x2
-6.046181658027292,6.796843355949459
2.6883656584842868,3.822135365306531
2.5365097966674366,0.9477098945091136
9.840122042512974,9.438252585132723
-8.704917844353393,-6.4586499693243375
6.684078080690682,7.9300474774866885
-8.246333581219883,-7.364869749989893
-6.79082264519812,-8.340701672252331
-4.124499496543576,-0.6035611913962136
-1.171040433547466,-2.4887615203954656
3.1777819467492137,1.0128304746101655
1.8545784247152923,-2.794505609595886
5.429620478654185,-8.503358108328172
-4.597017872108737,2.368686384647571
-1.356968835355886,9.248225680665282
0.9292256849037308,2.7714259473506893
-7.719078946691955,-1.5794302918158998
-3.0019611317003285,5.508290094087144
9.218876050980185,8.088399588220586
-3.981396637418353,-3.0615984045294713
