x1,x2
-4.395133429352594,-1.5288259412237455
-2.5686150124124314,4.100236150908753
8.484819774020075,-8.031043204355516
3.6321943314165708,-5.012807560160873
3.763854699307661,8.064919448899623
5.231898946467064,6.488320394032346
-0.5779242322237863,0.5386123987520168
-9.077082091601959,-3.5452667187492644
5.42459368812359,-6.652313404666252
-4.399443888115416,7.978040937673828
1.559482632423773,3.9669334080426655
-4.8016725490999335,-2.2356553393931673
9.57795770372477,5.809957736250661
4.822854069468196,5.278013626874248
7.677800710436145,-1.2480638013034984
7.9413190381762995,4.272252872340923
-7.9493567353324535,-6.444625820658594
-1.8728565120692053,6.321339412400437
-8.812085802443484,-9.938306072136987
-6.737932858449634,9.666206894112786
