x1,x2,x3
0.18824382118349403,0.8292259873664284,0.5402131925962452
0.9854358428635264,0.3407755166427131,0.12227513424496506
0.708790278175798,0.48908793219004254,0.7200304473325759
0.35172623025983696,0.9358277202984694,0.9596432554263388
0.16114594230388724,0.7708506927139219,0.9797538564230084
0.13761440642147516,0.8948768387139787,0.9082880773246061
0.2961808280091177,0.141566135362879,0.8392996520760755
0.7070312955215281,0.22439499185221612,0.6086339415439834
0.7240044506429417,0.7133865516824688,0.7568233066019785
0.12391871347928118,0.6292208003982043,0.47218839520905753
0.4223118639028566,0.27902518745532756,0.23556152861710278
0.7648243461947728,0.128709375276149,0.7566032060419815
0.1906739405418968,0.7733845547002239,0.7813315379403754
0.8879444050176125,0.15589966768875874,0.2982384325555998
0.6006078921916357,0.34063352321869267,0.6420506133784365
0.6916564890961145,0.3108424802553573,0.22570379995433387
0.9040355414134819,0.3715558515949601,0.8496256963975114
0.10153597764719036,0.8076720271715897,0.26519893165038677
0.4230218676370079,0.5576096814339516,0.84532297056382
0.18873260020694183,0.5922649553580165,0.08069314596717558
0.7758424919624821,0.3740504333637005,0.08290345286776868
0.02598804674607702,0.4830319814021835,0.42741600666850366
0.11624908769632625,0.32488264838615777,0.690668259455522
0.8161190265568943,0.48274999203053837,0.7173220193781822
0.7124843959167215,0.436003110927458,0.03401290908233312
0.9315520232028311,0.8294519816485653,0.6315961346516498
0.1873185591353398,0.5111816914337778,0.24750868831935202
0.9720399054801754,0.6516342305073215,0.7275649403576205
0.7215884057143651,0.4381236660814134,0.1978570777401807
0.525906532969227,0.23945513759294013,0.7696011395145267
