x1,x2,x3
0.028093352203696242,0.9965808136347231,0.17733126667739207
0.8832612523788428,0.8921728493282025,0.461142577154244
0.43259196720757753,0.18763941954458896,0.8821466872134759
0.30734180058532135,0.4840381696934344,0.6574997262838097
0.39042622355675705,0.42593302925402043,0.4360661162411661
0.6854218393106012,0.27549485717135236,0.8112005922662481
0.6745651659620264,0.5197764731377797,0.6282232917510414
0.0547562182879735,0.5342435639315953,0.49669651141988835
0.8159374415153348,0.8179813877485334,0.1567840388922399
0.40104509413695866,0.7042942230205363,0.14780725054675437
0.4293135235122314,0.18354935527909644,0.9570777304370405
0.9057571686373367,0.5804833307804095,0.8783308752512398
0.48438631931604514,0.7884835214433663,0.7103377165382795
0.5828932880280872,0.91988077719028,0.8151591552341575
0.18670123449845877,0.8478739767247376,0.9486515872943323
0.29505635226150784,0.4905620554237923,0.24413342554646922
0.016501096620775257,0.4564185471279235,0.5010349781343694
0.2032322154619277,0.7186351548195956,0.9302663106473714
0.3290238704682076,0.9664670449040098,0.2990770409884137
0.25461420583816763,0.005439482851521293,0.7690370993585938
0.29190716334483224,0.7679347274543565,0.11716106131913295
0.18107512802444936,0.046355913006955296,0.3645690422740546
0.8521522868318114,0.0007685116170098594,0.9170221449029688
0.4240317566888129,0.930849314376601,0.9262885441533775
0.8584210375624297,0.6110354987099373,0.7874649816542562
0.3563541920579474,0.4483794097811342,0.2874442346493803
0.9691155983935323,0.0400602666290405,0.03524814862125503
0.4222248537826143,0.6993964827982204,0.45470005658100154
0.5034689649996251,0.6015940828256061,0.21754291906058554
0.14217740700156656,0.3100795878294256,0.049803756780721464
