x1,x2,x3
0.6186596762673482,0.15097875732883836,0.42716911174710503
0.3995695911161544,0.12724363438711483,0.5287565782887141
0.25541285032628136,0.7766870192471397,0.8408923291149039
0.15689865927319402,0.12843314554474372,0.634974745443076
0.6779254242482783,0.6524047718509496,0.7393190446327912
0.6461615460969307,0.9384323210478333,0.009332235295759439
0.7284889155130662,0.21475023479682864,0.9522654894110829
0.7464638460231239,0.9174932021776978,0.800070146417576
0.5300956848815477,0.20966074865675044,0.8602178451838609
0.5451903900367477,0.0002569300389891893,0.016113500552983218
0.19725247465554452,0.03618423932682946,0.507777676913703
0.22167561901248578,0.6947492065565012,0.14333272322444857
0.17076683944100912,0.9814035865607303,0.6050928270471491
0.1384146244798763,0.4868165400750909,0.2159686467871782
0.354113820245439,0.39231995129418895,0.08394281180570828
0.7568260586782205,0.9705252805018356,0.3830142400213493
0.6767096912443008,0.06888852835355086,0.25959751891002314
0.5621437907682268,0.7297425913200843,0.9533259544859417
0.288705579407018,0.9835927436732519,0.8425906116686136
0.9614990375615166,0.5648150363006306,0.3168101156547284
0.5843720289004701,0.5352244402089531,0.20810538010045865
0.6546197673504349,0.3773439251553129,0.13660216278819926
0.7439976574374083,0.36310538470364684,0.4787558740703505
0.3739637082789773,0.40680340758689404,0.43391104116420265
0.5028685129615077,0.47209221919031474,0.20917577432710177
0.45242496609645655,0.13917200252882655,0.923207892277591
0.4588543205486493,0.5992358910163293,0.08930053476304489
0.3682489186617155,0.73529238466084,0.41396152368272143
0.23439691124773332,0.7855267217736954,0.6802068152284949
0.6930134159589091,0.0005569029247376456,0.6465686699094522
