x1,x2,x3
0.678032844308333,0.9670424105429946,0.255059099348953
0.7529717551696371,0.37853221899278033,0.5898624726281352
0.265843290294119,0.16227023802071483,0.13387674208015998
0.6407680793537854,0.39751717371999207,0.41993179945291503
0.7269338936078704,0.1724922081761281,0.03838716164152822
0.2526835436985525,0.15915558510591765,0.7558431897996858
0.2962129645271855,0.8098059650392456,0.6995248242666132
0.756533782635469,0.18244406063528817,0.4336305187598377
0.02510850553415178,0.4719433141744884,0.755151781376311
0.7648663821434931,0.9681216272931819,0.9625068738481145
0.5160593319702942,0.9190135046417729,0.7067786521405264
0.15424774315816414,0.46305564497967966,0.28224812942896527
0.34216637371032366,0.1600628756609861,0.7576396377504205
0.1572951910040108,0.28769822390099353,0.617261534401826
0.6142673426960913,0.4575778930940797,0.07462169782580919
0.8014175067874313,0.8236108120793374,0.47446638866471647
0.7384350505352143,0.6110047995228466,0.9406626660639875
0.7245035519675821,0.6670846519043422,0.26414572872701403
0.06854974439384287,0.10630286462140304,0.834153725542155
0.32999236835260726,0.5302764039170278,0.8736580636238745
0.0697732933012396,0.5212608424669426,0.48805639351088204
0.7571973885410332,0.700023175239658,0.8622711227533458
0.7115883423957737,0.23489706403784916,0.37268246395576277
0.6106659517125567,0.5421622372687587,0.2387118222279785
0.6400405746181189,0.6054825794685265,0.09237214379757475
0.5502095094443856,0.5247526526619586,0.9212470331422525
0.48002422117112375,0.22316790796731945,0.2715969018975748
0.06106536140237118,0.496606330542699,0.11441431549454495
0.7544537254502881,0.7678395702374132,0.23647541711408038
0.4741787989070817,0.7461837321553785,0.011777988082677826
