y,cost
0.40035047284178626,66.0052570926268
0.22804481216981312,63.42067218254719
2.4879895919565453,97.31984387934817
0.36818003494461976,65.5227005241693
2.4121984270848627,96.18297640627293
0.00028792630998966494,60.00431889464984
0.87270707555543,73.09060613333146
0.9894395710373086,74.84159356555963
1.2663866199358007,78.99579929903702
0.11974833957882104,61.796225093682324
0.186857837383971,62.80286756075956
0.03409346405527457,60.51140196082912
2.5166286020765756,97.74942903114864
0.22225102777074504,63.333765416561164
0.17112174027499932,62.566826104124985
0.32120172082644927,64.81802581239674
0.7342624943093837,71.01393741464076
2.1814473673319026,92.72171050997854
0.8079525276669953,72.11928791500495
0.06918277937194617,61.037741690579196
0.1494889198420773,62.24233379763115
0.2386357475252857,63.579536212879276
0.2464559135495699,63.69683870324355
0.40641517740243177,66.09622766103647
0.2531995660653276,63.79799349097992
0.6124997945921915,69.18749691888287
0.03835053810820434,60.57525807162307
1.1421660986089157,77.13249147913375
2.4439158618231804,96.65873792734772
0.14811826121676785,62.221773918251515
