x1,x2,x3,x4,x5,x6
1.5216743537977733,78.63579781882724,163.3392388957406,15.288632161108351,6.508610155800442,4.494137211080674
2.267907559790949,159.63559884795745,164.13177769258164,66.26336971008851,7.013005606302858,1.3748173267062824
3.677769535955248,185.68949696079378,128.91568077588414,76.32709242846468,7.002071429661431,1.1770290671948413
1.6430830591197583,76.3572655969823,142.2279836096024,81.42843840447303,1.3177764479887857,8.889600953061201
3.2543247990063757,65.87240899537437,122.30952438382319,84.2793722455774,4.2999712965123695,3.4350028519044886
1.3041336815277895,120.5241493470128,28.733089805807065,70.29967139152122,1.5281731589701786,3.866622896020629
3.931653114803133,55.17877885560439,126.35723470207031,53.44461970802276,6.577023761863211,0.1456490456233052
2.569445845561521,185.27213313273143,196.3538347507059,21.69794311758121,1.296518494179878,8.84000366394477
1.4336817835073816,188.01154812685314,48.35706519861499,49.78090085862115,4.121041947760327,6.655995057955794
1.3655106208007293,151.44037677052575,100.09428627067176,69.17492563785027,7.315602764454196,5.653946122722238
2.75900926103888,183.83594709395837,86.9157615023035,84.29122618189497,3.495320479365396,1.2224796380898884
2.136858485254922,137.6061067460259,69.98690897374377,66.12267215353333,6.581595410545567,5.574131178470752
