y,cost
-20.60977661652883,253.37367694524482
-21.64872690418629,81.6080138537386
-20.943804215509704,163.98001283372062
-21.974597410502447,255.5362023070029
-20.646105278469832,204.14930972599672
-20.797340973933267,222.1340380127123
-21.941823933993398,38.702403612812816
-21.218666886445458,49.72347268188187
-21.78233588890379,45.52497017937938
-20.87744212785469,56.54603924844845
-21.62682931722278,42.37609330250251
-21.76184666388721,38.17759079999999
-21.6116314710586,48.67384705625625
-21.547301727256382,42.113686896096084
-22.010119068498934,43.425718928128134
-21.677726273017182,42.63849970890891
-21.66475495801299,57.85807128048049
-21.370435656360677,39.48962283203201
-21.76522588420388,83.57389910830831
-20.65620234745857,89.87165286206206
-21.096568183201292,54.446787997197205
-21.467095815874657,50.5106919011011
-21.38331015188223,47.09940861781783
-20.84786451270909,133.69352273193192
-19.21248157650448,105.35363084004004
-21.56256306168652,45.52497017937938
-21.531726545771495,77.80095816736737
-21.871123231524507,91.1836848940941
-20.60977661652883,253.37367694524482
-21.64872690418629,81.6080138537386
-20.943804215509704,163.98001283372062
-21.974597410502447,255.5362023070029
-20.646105278469832,204.14930972599672
-20.797340973933267,222.1340380127123
-21.941823933993398,38.702403612812816
-21.218666886445458,49.72347268188187
-21.78233588890379,45.52497017937938
-20.87744212785469,56.54603924844845
-21.62682931722278,42.37609330250251
-21.76184666388721,38.17759079999999
-21.6116314710586,48.67384705625625
-21.547301727256382,42.113686896096084
-22.010119068498934,43.425718928128134
-21.677726273017182,42.63849970890891
-21.66475495801299,57.85807128048049
-21.370435656360677,39.48962283203201
-21.76522588420388,83.57389910830831
-20.65620234745857,89.87165286206206
-21.096568183201292,54.446787997197205
-21.467095815874657,50.5106919011011
-21.38331015188223,47.09940861781783
-20.84786451270909,133.69352273193192
-19.21248157650448,105.35363084004004
-21.56256306168652,45.52497017937938
-21.531726545771495,77.80095816736737
-21.871123231524507,91.1836848940941
