x1,x2,x3,x4,x5
-32.21868785406427,-27.742916285068922,-6.806331603216435,-8.119788410350004,24.23944834449538
-23.56817218204464,-31.673868782554198,3.7691657533888328,19.43881584458548,-1.471333033228003
-18.98110832689311,-28.943356636388327,7.36067107275661,-15.800556060153037,9.74640439030533
-1.4203280670159302,-10.76803635967675,10.18744106856198,-7.755039852153388,-32.290334686903
27.20987917322297,-0.058823440647500995,-10.79283037319367,10.476675051644733,-18.266949796963445
20.98910482082484,-17.409234569140757,-14.574036134299838,11.026044816912973,-16.458197716009984
-22.14054054054054,30.799951951951954,-21.68132932932933,-21.61572772772773,-26.60144944944945
24.764604604604607,-28.963107107107106,29.487919919919925,-31.783975975975977,-8.954618618618618
-27.32306706706707,-25.74862862862863,-28.831903903903903,-3.444084084084082,-31.259163163163162
6.5929609609609585,-30.27513913913914,-30.078334334334336,-32.439991991991995,-31.193561561561562
-27.38866866866867,28.831903903903907,27.06066066066066,-13.48112912912913,-27.979083083083083
-12.169097097097097,-18.204444444444448,-31.849577577577577,-31.39036636636637,4.1657017017017
19.582078078078077,-29.94713113113113,31.98078078078079,17.876436436436435,-23.518174174174174
-32.21868785406427,-27.742916285068922,-6.806331603216435,-8.119788410350004,24.23944834449538
-23.56817218204464,-31.673868782554198,3.7691657533888328,19.43881584458548,-1.471333033228003
-18.98110832689311,-28.943356636388327,7.36067107275661,-15.800556060153037,9.74640439030533
-1.4203280670159302,-10.76803635967675,10.18744106856198,-7.755039852153388,-32.290334686903
27.20987917322297,-0.058823440647500995,-10.79283037319367,10.476675051644733,-18.266949796963445
20.98910482082484,-17.409234569140757,-14.574036134299838,11.026044816912973,-16.458197716009984
-22.14054054054054,30.799951951951954,-21.68132932932933,-21.61572772772773,-26.60144944944945
24.764604604604607,-28.963107107107106,29.487919919919925,-31.783975975975977,-8.954618618618618
-27.32306706706707,-25.74862862862863,-28.831903903903903,-3.444084084084082,-31.259163163163162
6.5929609609609585,-30.27513913913914,-30.078334334334336,-32.439991991991995,-31.193561561561562
-27.38866866866867,28.831903903903907,27.06066066066066,-13.48112912912913,-27.979083083083083
-12.169097097097097,-18.204444444444448,-31.849577577577577,-31.39036636636637,4.1657017017017
19.582078078078077,-29.94713113113113,31.98078078078079,17.876436436436435,-23.518174174174174
