x1,x2,x3,x4,x5
-22.672730794895195,3.371706343359115,24.719704508150123,-6.631899790679622,14.658813396688325
29.62142530770844,-30.167169405721808,6.431832482928975,-2.242514177368168,-30.55421914398236
31.919085090199985,-0.6892503017097482,19.139895334410113,-22.43371541745006,16.284229396028124
18.281639586304266,-16.34258672322509,18.98726434241209,-2.150638921221848,22.485847375906328
-19.73156404781597,13.9383673246246,1.0159568767131049,20.102802783871386,-11.340571399361274
6.677616985270994,-19.441450669474005,-4.523155977357469,-27.583582165939994,28.999446000750204
15.645981981981983,12.825113113113112,-32.7023983983984,30.99675675675676,25.027011011011012
-31.783975975975977,-28.963107107107106,-30.340740740740742,-29.094310310310313,-29.35671671671672
30.799951951951954,31.915179179179177,-32.11198398398398,-32.04638238238238,26.207839839839842
-12.2346986986987,-29.94713113113113,-29.94713113113113,27.585473473473478,-12.497105105105103
-25.42062062062062,-17.876436436436435,-31.58717117117117,5.018522522522524,32.768
-26.863855855855856,-2.5912632632632615,19.97568768768769,-32.37439039039039,-31.52156956956957
-22.672730794895195,3.371706343359115,24.719704508150123,-6.631899790679622,14.658813396688325
29.62142530770844,-30.167169405721808,6.431832482928975,-2.242514177368168,-30.55421914398236
31.919085090199985,-0.6892503017097482,19.139895334410113,-22.43371541745006,16.284229396028124
18.281639586304266,-16.34258672322509,18.98726434241209,-2.150638921221848,22.485847375906328
-19.73156404781597,13.9383673246246,1.0159568767131049,20.102802783871386,-11.340571399361274
6.677616985270994,-19.441450669474005,-4.523155977357469,-27.583582165939994,28.999446000750204
15.645981981981983,12.825113113113112,-32.7023983983984,30.99675675675676,25.027011011011012
-31.783975975975977,-28.963107107107106,-30.340740740740742,-29.094310310310313,-29.35671671671672
30.799951951951954,31.915179179179177,-32.11198398398398,-32.04638238238238,26.207839839839842
-12.2346986986987,-29.94713113113113,-29.94713113113113,27.585473473473478,-12.497105105105103
-25.42062062062062,-17.876436436436435,-31.58717117117117,5.018522522522524,32.768
-26.863855855855856,-2.5912632632632615,19.97568768768769,-32.37439039039039,-31.52156956956957
