x1,x2,x3,x4,x5
9.11682113841163,-31.931121834262647,21.03184970577912,12.768479930783545,29.15037750872159
-28.17628946070485,24.93550982214219,17.776938199574055,32.187067006195825,-28.95551646228849
-18.20780370715697,-12.677486084985649,-6.851391920838142,28.00794247239764,12.1481403208861
-31.03074435833734,-25.8000006757618,32.41507053854026,-26.722321412787156,1.7609849802604742
-4.482387754194146,-19.571394757397726,27.163898787706515,-26.896869250595397,12.62566156079913
11.008202222260408,-11.067931929509397,-11.674374656857559,21.241785860358373,12.677900276644097
-26.667051051051054,23.25576776776777,-30.66874874874875,-14.268348348348347,-15.121169169169171
-30.40634234234234,-30.143935935935936,-22.796556556556556,-30.799951951951954,-27.84787987987988
-24.699003003003003,-30.603147147147148,24.5677997997998,18.401249249249247,-24.89580780780781
-29.094310310310313,-21.222118118118118,-21.61572772772773,-20.566102102102104,29.487919919919925
-32.439991991991995,32.6367967967968,6.396156156156152,0.7544184184184175,11.578682682682683
-32.04638238238238,20.5661021021021,-31.783975975975977,32.30878878878879,-20.172492492492495
-28.24148948948949,9.47943143143143,10.791463463463465,-20.631703703703707,-28.307091091091092
-29.619123123123124,-26.60144944944945,-13.021917917917918,8.692212212212212,-17.286022022022024
-29.35671671671672,30.01273273273273,-27.716676676676677,23.058962962962966,32.17758558558559
-26.798254254254253,4.493709709709705,29.29111511511511,16.630006006006006,31.12795995995996
-31.12795995995996,25.027011011011012,25.879831831831837,-32.24318718718719,23.058962962962966
-19.516476476476477,-3.3784824824824824,1.2136296296296294,-10.463455455455456,8.889017017017018
-26.14223823823824,-26.470246246246248,17.74523323323323,-0.8200200200200207,30.275139139139135
-19.25407007007007,23.714978978978976,-16.301997997997997,-26.667051051051054,27.388668668668664
-13.677933933933936,-11.51308108108108,-29.159911911911912,-17.94203803803804,-4.1001001001001
-19.450874874874877,4.493709709709705,26.47024624624624,27.323067067067065,-2.0008488488488467
9.11682113841163,-31.931121834262647,21.03184970577912,12.768479930783545,29.15037750872159
-28.17628946070485,24.93550982214219,17.776938199574055,32.187067006195825,-28.95551646228849
-18.20780370715697,-12.677486084985649,-6.851391920838142,28.00794247239764,12.1481403208861
-31.03074435833734,-25.8000006757618,32.41507053854026,-26.722321412787156,1.7609849802604742
-4.482387754194146,-19.571394757397726,27.163898787706515,-26.896869250595397,12.62566156079913
11.008202222260408,-11.067931929509397,-11.674374656857559,21.241785860358373,12.677900276644097
-26.667051051051054,23.25576776776777,-30.66874874874875,-14.268348348348347,-15.121169169169171
-30.40634234234234,-30.143935935935936,-22.796556556556556,-30.799951951951954,-27.84787987987988
-24.699003003003003,-30.603147147147148,24.5677997997998,18.401249249249247,-24.89580780780781
-29.094310310310313,-21.222118118118118,-21.61572772772773,-20.566102102102104,29.487919919919925
-32.439991991991995,32.6367967967968,6.396156156156152,0.7544184184184175,11.578682682682683
-32.04638238238238,20.5661021021021,-31.783975975975977,32.30878878878879,-20.172492492492495
-28.24148948948949,9.47943143143143,10.791463463463465,-20.631703703703707,-28.307091091091092
-29.619123123123124,-26.60144944944945,-13.021917917917918,8.692212212212212,-17.286022022022024
-29.35671671671672,30.01273273273273,-27.716676676676677,23.058962962962966,32.17758558558559
-26.798254254254253,4.493709709709705,29.29111511511511,16.630006006006006,31.12795995995996
-31.12795995995996,25.027011011011012,25.879831831831837,-32.24318718718719,23.058962962962966
-19.516476476476477,-3.3784824824824824,1.2136296296296294,-10.463455455455456,8.889017017017018
-26.14223823823824,-26.470246246246248,17.74523323323323,-0.8200200200200207,30.275139139139135
-19.25407007007007,23.714978978978976,-16.301997997997997,-26.667051051051054,27.388668668668664
-13.677933933933936,-11.51308108108108,-29.159911911911912,-17.94203803803804,-4.1001001001001
-19.450874874874877,4.493709709709705,26.47024624624624,27.323067067067065,-2.0008488488488467
