x1,x2,x3,x4,x5
21.010043588320837,19.87283365067782,-21.366145804938604,32.49421548762392,-7.174563916738197
26.554136907642764,-10.016927386972473,-8.777173930599965,2.5696085457369264,-8.435138747256431
30.78564912454485,9.808372787264922,-16.302662523826033,21.502208434505487,11.761837371532245
-4.6411713379863215,-17.254330466295542,-22.258111794266338,9.777027807066533,-32.51488181315936
-31.52183525470295,28.745589646087765,31.745268667333264,23.458385456849147,30.18743821362505
29.28704652101624,-17.271579457254028,0.41349922555924223,31.09386429507239,27.07886110478703
-16.236396396396398,-27.979083083083083,-30.996756756756756,-16.630006006006006,27.782278278278284
-24.764604604604607,-3.0504744744744734,25.879831831831837,-28.6350990990991,-30.078334334334336
-24.436596596596598,20.5661021021021,-28.569497497497498,-28.503895895895894,-28.766302302302304
-28.503895895895894,-32.439991991991995,15.121169169169164,16.826810810810812,-12.365901901901903
16.3675995995996,-31.12795995995996,-19.97568768768769,-31.12795995995996,-25.945433433433436
-29.225513513513512,-6.920968968968971,-30.537545545545544,25.68302702702703,16.695607607607606
21.010043588320837,19.87283365067782,-21.366145804938604,32.49421548762392,-7.174563916738197
26.554136907642764,-10.016927386972473,-8.777173930599965,2.5696085457369264,-8.435138747256431
30.78564912454485,9.808372787264922,-16.302662523826033,21.502208434505487,11.761837371532245
-4.6411713379863215,-17.254330466295542,-22.258111794266338,9.777027807066533,-32.51488181315936
-31.52183525470295,28.745589646087765,31.745268667333264,23.458385456849147,30.18743821362505
29.28704652101624,-17.271579457254028,0.41349922555924223,31.09386429507239,27.07886110478703
-16.236396396396398,-27.979083083083083,-30.996756756756756,-16.630006006006006,27.782278278278284
-24.764604604604607,-3.0504744744744734,25.879831831831837,-28.6350990990991,-30.078334334334336
-24.436596596596598,20.5661021021021,-28.569497497497498,-28.503895895895894,-28.766302302302304
-28.503895895895894,-32.439991991991995,15.121169169169164,16.826810810810812,-12.365901901901903
16.3675995995996,-31.12795995995996,-19.97568768768769,-31.12795995995996,-25.945433433433436
-29.225513513513512,-6.920968968968971,-30.537545545545544,25.68302702702703,16.695607607607606
